,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster
2478,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8,Head 28 not filling - lubed and tigehted,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,9,30,21,5,TRUE,head not filling lubed and tigehted,{},head fill lube tighten,2
2479,Machine Stop,Filler,Main Drive,Fault Not Listed,20,Fan on top of inverter main drive not working so it Reached high temp and alarmed out. Reset and running again.,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,1,1,6,TRUE,fan on top of inverter main drive not working so it reached high temp and alarmed out reset and running again,{},fan inverter main drive work reach high temp alarm reset run,2
2480,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),29,Noticed cans not filling on head 29 and 12 due to size change. Crafts looked at valves to ensure all open. Ran the line to see if was due to just starting up.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,1,7,6,TRUE,noticed cans not filling on head and due to size change crafts looked at valves to ensure all open ran the line to see if was due to just starting up,{},notice can fill head size change craft look valve ensure open run line start,0
2481,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,101,Tappet chain was out of alignment. Crafts had to monitor when running the issue and noticed tappet chain was out. They readjusted the chain. Seamer and filler crashes were consistent throughout this process with damaged and jammed cans.,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,1,8,6,TRUE,tappet chain was out of alignment crafts had to monitor when running the issue and noticed tappet chain was out they readjusted the chain seamer and filler crashes were consistent throughout this process with damaged and jammed cans,{},tappet chain alignment craft monitor run issue noticed tappet chain readjust chain steamer filler crash consistent process damage jammed can,1
2482,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),86,Random heads not filling causing seamer crashes with empty cans. Cuse of the empty cans was the can clamping pressure not being right.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,1,10,6,TRUE,random heads not filling causing seamer crashes with empty cans cuse of the empty cans was the can clamping pressure not being right,{},random head fill cause steamer crash can use can clamp pressure right,0
2483,Machine Stop,Filler,Filling heads,Fault not listed,30,air leaking on head 12 craft stripped head down and found seals not seated correctly reseated and ran still a slight leak building up new head.,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,2,0,0,FALSE,air leaking on head craft stripped head down and found seals not seated correctly reseated and ran still a slight leak building up new head,{},air leak head craft strip head find seal seat correctly reseat run slight leak build new head,3
2484,Machine Stop,Filler,Filling heads,Underfilling Head (Change),40,head 12 being replaced due to underfills,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,2,1,0,FALSE,head being replaced due to underfills,{},head replace undersell,4
2485,Machine Stop,Filler,Filling heads,Fault not listed,87,"crafts looking at filling head lots of cans found to be empty all cams checked, can clamping and pins all checked on non filling heads",17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,2,22,0,FALSE,crafts looking at filling head lots of cans found to be empty all cams checked can clamping and pins all checked on non filling heads,{},craft look fill head lot can find cam check clamp pin check non filling head,3
2486,Machine Stop,Filler,Filling heads,Underfilling Head (Change),40,empty cans coming off head 19 crafts replacing,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,0,1,FALSE,empty cans coming off head crafts replacing,{},can come head craft replace,4
2487,Machine Stop,Filler,Filling heads,Fault not listed,13,ongoing issus with filling heads empty cans,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,0,1,FALSE,ongoing issus with filling heads empty cans,{},ongoing issus fill head can,3
2488,Machine Stop,Filler,Filling heads,Underfilling Head (Change),58,empty cans coming off heads 71 and 18 crafts replacing heads,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,1,1,FALSE,empty cans coming off heads and crafts replacing heads,{},can come head craft replace head,4
2489,Machine Stop,Filler,Filling heads,Fault not listed,46,ongoing issus with filling heads empty cans,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,2,1,FALSE,ongoing issus with filling heads empty cans,{},ongoing issus fill head can,3
2490,Machine Stop,Filler,Filling heads,Fault not listed,54,ongoing issus with filling heads empty cans,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,3,1,FALSE,ongoing issus with filling heads empty cans,{},ongoing issus fill head can,3
2491,Machine Stop,Filler,Filling heads,Fault not listed,56,ongoing issus with filling heads empty cans,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,4,1,FALSE,ongoing issus with filling heads empty cans,{},ongoing issus fill head can,3
2492,Machine Stop,Filler,Filling heads,Fault not listed,54,ongoing issus with filling heads empty cans,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,5,1,FALSE,ongoing issus with filling heads empty cans,{},ongoing issus fill head can,3
2493,Machine Stop,Filler,Filling heads,Fault not listed,98,ongoing issus with filling heads empty cans head 150 found to be leaking crafts found seal missing and replaced,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,3,6,1,FALSE,ongoing issus with filling heads empty cans head found to be leaking crafts found seal missing and replaced,{},ongoing issus fill head can head find leak craft find seal miss replace,3
2494,Machine Stop,Filler,Centre bearing,Lubrication failure,19,crafts investigating noise coming from filler bowl,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,4,2,2,FALSE,crafts investigating noise coming from filler bowl,{},craft investigate noise come filler bowl,0
2495,Machine Stop,Filler,Cams,CAM out of position,27,cam 5 out of position,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,4,3,2,FALSE,cam out of position,{},cam position,2
2496,Machine Stop,Filler,Lubrication issues,Fault not listed,58,filler is being greased at all points. The main pipe was found to be snapped going to the filler central lube. Pipe changed.,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,4,11,2,FALSE,filler is being greased at all points the main pipe was found to be snapped going to the filler central lube pipe changed,{},filler grease point main pipe find snap go filler central lube pipe change,3
2497,Machine Stop,Filler,Filling heads,Fault not listed,4,locating under filling head,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,4,14,2,FALSE,locating under filling head,{},locate fill head,3
2498,Machine Stop,Filler,Filling heads,Fault not listed,22,Head 12- bolts were found to be missing from the switching lever. Making a loud noise when passing over CAM 5. crafts are on hand resolving the issue,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,4,17,2,FALSE,head bolts were found to be missing from the switching lever making a loud noise when passing over cam crafts are on hand resolving the issue,{},head bolt find miss switch lever make loud noise pass cam craft hand resolve issue,3
2499,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),117,Head 74 and 95 not filling correctly 74- CO2 actuation valve sticking 95 - not filling at all - CO2 actuation valve being replaced,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,10,5,7,3,FALSE,head and not filling correctly actuation valve sticking not filling at all actuation valve being replaced,{},head fill correctly actuation valve stick fill actuation valve replace,0
2500,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),6,Found 2 more heads underfilling - will resolve with crafts when available,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,9,3,FALSE,found more heads underfilling will resolve with crafts when available,{},find head undersell resolve craft available,0
2501,Machine Stop,Filler,Can stop,Fault not listed,9,Working out beer to can - not enough beer for full run,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,9,3,FALSE,working out beer to can not enough beer for full run,{},work beer beer run,3
2502,Machine Stop,Filler,Main Drive,Fault Not Listed,7,Filler being manually lubed by crafts,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,11,3,FALSE,filler being manually lubed by crafts,{},filler manually lube craft,2
2503,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),58,CO2 pin being changed on haed 21 -  started up and same head was spraying out beer - crafts inspecting head,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,12,3,FALSE, pin being changed on haed started up and same head was spraying out beer crafts inspecting head,{},pin change start head spray beer craft inspect head,0
2504,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),39,Head 2 now underfilling - crafts checking - changing CO2 pin in head 2,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,13,3,FALSE,head now underfilling crafts checking changing pin in head ,{},head undersell craft check change pin head,0
2505,Machine Stop,Filler,Filling heads,Underfilling Head (Change),29,Head 27 not filling - Co2 actuator arm jammed,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,5,18,3,FALSE,head not filling actuator arm jammed,{},head fill actuator arm jam,2
2506,Machine Stop,Filler,Filling heads,Fault not listed,299,Head 27 not filling - Co2 actuator arm jammed. Full head replaced. Head 60 and 61 have faulty switching levers also. Fibre washers are being changed. CO2 leak found on filler bowl. Bowl pressure not maintaining,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,5,19,3,FALSE,head not filling actuator arm jammed full head replaced head and have faulty switching levers also fibre washers are being changed leak found on filler bowl bowl pressure not maintaining,{},head fill actuator arm jam head replace head faulty switch lever fibre washer change leak find filler bowl bowl pressure maintain,3
2507,Machine Stop,Filler,Bowl pressure,Pressure Control,420,"Head 27 not filling - Co2 actuator arm jammed. Fibre washers on heads 61 and 92. rod shaft and pressure needle changed 59 and 27. head 106 changed Co2 pin. Co2 CAMS checked, all ok. Switching lever CAMS checked, 17 set to high, potential cause for pressur",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,6,0,4,FALSE,head not filling actuator arm jammed fibre washers on heads and rod shaft and pressure needle changed and head changed pin cams checked all ok switching lever cams checked set to high potential cause for pressur,{},head fill actuator arm jammed fibre washer head rod shaft pressure needle change head change pin cam check ok switch lever cam check set high potential cause pressure,1
2508,Machine Stop,Filler,Bowl level,Level Control,454,Bowl pressure dropping - checked calbration of co2 chennel supply and vent + bowl supply and vent. Checked the channel pressure sensor calibration of beer valve. Also found only 2/4 working probs on ring bowl.,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,6,7,4,FALSE,bowl pressure dropping checked calbration of chennel supply and vent bowl supply and vent checked the channel pressure sensor calibration of beer valve also found only working probs on ring bowl,{},bowl pressure dropping check calibration channel supply vent bowl supply vent check channel pressure sensor calibration beer valve find work probe ring bowl,1
2509,Machine Stop,Filler,Lubrication issues,Fault not listed,15,Craft going inside to lubricate.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,6,14,4,FALSE,craft going inside to lubricate,{},craft go inside lubricate,3
2510,Machine Stop,Filler,Bowl level,Fault not listed,32,Crafts still working on pressures. Start stop and cans going in bin.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,6,15,4,FALSE,crafts still working on pressures start stop and cans going in bin,{},craft work pressure start stop can go bin,3
2511,Machine Stop,Filler,Filling heads,Fault not listed,3,investigating possible underfill,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,6,19,4,FALSE,investigating possible underfill,{},investigate possible undersell,3
2512,Machine Stop,Filler,Filling heads,Fault not listed,4,investigating possible underfill,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,6,19,4,FALSE,investigating possible underfill,{},investigate possible undersell,3
2513,Machine Stop,Filler,Centre bearing,Fault not listed,22,filler  bearing is  being greased,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,6,23,4,FALSE,filler bearing is being greased,{},filler bearing grease,3
2514,Machine Stop,Filler,Lubrication issues,Lubrication failure,9,Lubrication failure manual lubrication on filler,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,7,7,5,TRUE,lubrication failure manual lubrication on filler,{},lubrication failure manual lubrication filler,0
2515,Machine Stop,Filler,Tappet chain,Fault not listed,5,can fell on transfer chain causing filler to crash,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,7,11,5,TRUE,can fell on transfer chain causing filler to crash,{},fall transfer chain cause filler crash,5
2516,Machine Stop,Filler,Lubrication issues,Lubrication failure,10,Lubrication failure manual lubrication on filler,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,7,12,5,TRUE,lubrication failure manual lubrication on filler,{},lubrication failure manual lubrication filler,0
2517,Machine Stop,Filler,Main Drive,Fault Not Listed,48,frequency inverter fault crafts to re-set crafts had to manually turn filler. 2x grease tubes manually pumped into filler.,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,8,8,6,TRUE,frequency inverter fault crafts to reset crafts had to manually turn filler grease tubes manually pumped into filler,{},frequency inverter fault craft reset craft manually turn filler grease tube manually pump filler,2
2518,Machine Stop,Filler,Tappet chain,Fault not listed,8,can jumped on transfer chain caused crash,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,8,9,6,TRUE,can jumped on transfer chain caused crash,{},jump transfer chain cause crash,5
2519,Machine Stop,Filler,Lubrication issues,Lubrication failure,7,craft manually adding lube,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,8,13,6,TRUE,craft manually adding lube,{},craft manually add lube,0
2520,Machine Stop,Filler,Main Drive,Fault Not Listed,30,frequency invertor tripped main drive,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,8,15,6,TRUE,frequency invertor tripped main drive,{},frequency inventor trip main drive,2
2521,Machine Stop,Filler,Main Drive,Fault Not Listed,35,ongoing issues with frequency inverter,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,8,15,6,TRUE,ongoing issues with frequency inverter,{},ongoing issue frequency inverter,2
