,Unnamed: 0_x,Incident,Machine,Area / Cause,Reason/Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster,Unnamed: 0_y,Category
2393,2575,Machine Stop,Filler,Starwheel,Fault not listed,15,crafts are looking into the starwheel as the cause of damaged cans. Possible cause could be that cans are turning and rising as they come through the second top plate then cathing the filling head. Continuing to monitor,17,Breakdown,True,False,False,False,False,2023,10,21,19,5,True,crafts are looking into the starwheel as the cause of damaged cans possible cause could be that cans are turning and rising as they come through the second top plate then cathing the filling head continuing to monitor,{},craft look gearwheel cause damage can possible cause can turn rise come second plate catch fill head continue monitor,1.0,26.0,"crash jamming at infeed scroll causing crash at infeed scroll or filler, possibly preventing cans going into the filler"
2394,2584,Machine Stop,Filler,PILZ system,Full safety circuit tripped,3,Flushing system active closer error,17,Breakdown,False,False,True,False,False,2023,10,22,10,6,True,flushing system active closer error,{},flush system active close error,1.0,32.0,"all alarms alarming, crafts resetting alarms"
2395,2586,Machine Stop,Filler,Filling heads,Underfilling Head (Change),13,Head 5 damaging cans - crafts checking,17,Breakdown,False,False,True,False,False,2023,10,24,19,1,False,head damaging cans crafts checking,{},head damaging can craft check,2.0,64.0,"beer leak out of filling head , craft changing heads"
2396,2587,Machine Stop,Filler,Filling heads,Fault not listed,36,Constant smashes from danaged flagnes - crafts investiagting which heads are damaging - found 101 and 110,17,Breakdown,False,False,True,False,False,2023,10,25,3,2,False,constant smashes from danaged flagnes crafts investiagting which heads are damaging found and ,{},constant smash manage flange craft investigate head damage find,3.0,28.0,issue with pressure valve or co2 levels
2397,2588,Machine Stop,Filler,Filling heads,Underfilling Head (Change),33,Multiple heads damaging flange on cans - unable to run now without crashing in seamer or disharge rail on reject bin - crafts investigating heads 101 and 131,17,Breakdown,False,False,True,False,False,2023,10,25,3,2,False,multiple heads damaging flange on cans unable to run now without crashing in seamer or disharge rail on reject bin crafts investigating heads and ,{},multiple head damaging flange can unable run crash steamer discharge rail reject bin craft investigate head,2.0,64.0,"beer leak out of filling head , craft changing heads"
2398,2589,Machine Stop,Filler,Filling heads,Underfilling Head (Change),189,Heads 101 and 131 being changed. After changing heads same problem of damaged empty can still persists. Crafts doing further investigations,17,Breakdown,False,False,True,False,False,2023,10,25,4,2,False,heads and being changed after changing heads same problem of damaged empty can still persists crafts doing further investigations,{},head change change head problem damage persist craft investigation,2.0,64.0,"beer leak out of filling head , craft changing heads"
2399,2590,Machine Stop,Filler,Lubrication issues,Lubrication failure,4,lube failure manual lube fault re set,17,Short Stop,False,True,False,False,False,2023,10,25,23,2,False,lube failure manual lube fault re set,{},lube failure manual lube fault set,0.0,41.0,lubrication issue potentially due to issue with centre bearing
2400,2591,Machine Stop,Filler,Starwheel,Fault not listed,10,had damaged cans from previous shift. Me and process tech realigned the starwheel and tightened the bolts.,17,Breakdown,False,False,False,False,True,2023,10,26,7,3,False,had damaged cans from previous shift me and process tech realigned the starwheel and tightened the bolts,{},damage can previous shift process tech realign gearwheel tighten bolt,1.0,26.0,"crash jamming at infeed scroll causing crash at infeed scroll or filler, possibly preventing cans going into the filler"
2401,2592,Machine Stop,Filler,Lubrication issues,Fault not listed,4,Oil malfunction error came up and had to be reset a couple of times before starting.,17,Short Stop,False,False,False,False,True,2023,10,26,8,3,False,oil malfunction error came up and had to be reset a couple of times before starting,{},oil malfunction error come reset couple time start,3.0,28.0,issue with pressure valve or co2 levels
2402,2593,Machine Stop,Filler,Clutch,Fault not listed,36,Tappet chain out of position.,17,Short Stop,False,False,False,False,True,2023,10,26,16,3,False,tappet chain out of position,{},tappet chain position,5.0,30.0,tappet chain crash all cans being removing from filler
2403,2594,Machine Stop,Filler,Clutch,Fault not listed,197,Tappet chain out of position. Found big step from bowl to tappet chain,17,Short Stop,False,False,False,False,True,2023,10,26,17,3,False,tappet chain out of position found big step from bowl to tappet chain,{},tappet chain position find big step bowl tappet chain,5.0,30.0,tappet chain crash all cans being removing from filler
2404,2595,Machine Stop,Filler,Control panel,Fault not listed,55,"Filler CIP would not step on , due to the fresh water tank , timing out.",17,Short Stop,True,False,False,False,False,2023,10,28,2,5,True,filler cip would not step on due to the fresh water tank timing out,{},filler cop step fresh water tank time,3.0,28.0,issue with pressure valve or co2 levels
2405,2596,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,11,Filler getting back upto speed with crafts after adjustments to tappet chain,17,Breakdown,False,False,True,False,False,2023,11,1,0,2,False,filler getting back upto speed with crafts after adjustments to tappet chain,{},filler get unto speed craft adjustment tappet chain,1.0,57.0,transfer chain out of alignment (potential seamer crash)
2406,2597,Machine Stop,Filler,PILZ system,Full safety circuit tripped,6,Flushing system active closer error message,17,Breakdown,False,False,True,False,False,2023,11,1,2,2,False,flushing system active closer error message,{},flush system active close error message,1.0,32.0,"all alarms alarming, crafts resetting alarms"
2407,2598,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),16,button sticking on head checked seal damaged replaced,17,Breakdown,False,True,False,False,False,2023,11,1,10,2,False,button sticking on head checked seal damaged replaced,{},button stick head check seal damage replace,0.0,73.0,head purge valves sticking
2408,2599,Machine Stop,Filler,Tappet chain,Fault not listed,8,tappet chain smash,17,Short Stop,False,True,False,False,False,2023,11,1,19,2,False,tappet chain smash,{},tappet chain smash,5.0,30.0,tappet chain crash all cans being removing from filler
2409,2600,Machine Stop,Filler,Filling heads,Fault not listed,20,"Cans not filling and damage to flange,crafts investigating",17,Short Stop,False,True,False,False,False,2023,11,3,21,4,False,cans not filling and damage to flangecrafts investigating,{},can fill damage flangecraft investigate,1.0,26.0,"crash jamming at infeed scroll causing crash at infeed scroll or filler, possibly preventing cans going into the filler"
2410,2601,Machine Stop,Filler,Filling heads,Fault not listed,70,can not filling intermitently and damage to flange cans getting knocked off filler heuft peakers in cell 2 crafts changed  head 89,17,Short Stop,False,True,False,False,False,2023,11,3,22,4,False,can not filling intermitently and damage to flange cans getting knocked off filler heuft peakers in cell crafts changed head ,{},fill intermittently damage flange can get knock filler heft speaker cell craft change head,3.0,28.0,issue with pressure valve or co2 levels
2411,2602,Machine Stop,Filler,Filling heads,Fault not listed,14,can not filling intermitently and damage to flange cans getting knocked off filler heuft peakers in cell 2 crafts changed  head 89,17,Short Stop,False,True,False,False,False,2023,11,4,0,5,True,can not filling intermitently and damage to flange cans getting knocked off filler heuft peakers in cell crafts changed head ,{},fill intermittently damage flange can get knock filler heft speaker cell craft change head,3.0,28.0,issue with pressure valve or co2 levels
2412,2603,Machine Stop,Filler,Bowl pressure,Pressure Control,3,drop in pressure,17,Short Stop,True,False,False,False,False,2023,11,4,18,5,True,drop in pressure,{},drop pressure,0.0,47.0,pressure drop
2413,2604,Machine Stop,Filler,Bowl pressure,Pressure Control,3,bowl pressure is dropping intermittently,17,Short Stop,True,False,False,False,False,2023,11,7,4,1,False,bowl pressure is dropping intermittently,{},bowl pressure drop intermittently,1.0,48.0,"bowl pressure low , possibly due to damaged cans came into filler causing bowl pressure to drop and seamer crash clearing all cans out of filler"
2414,2605,Machine Stop,Filler,Bowl pressure,Pressure Control,3,drop in bowl pressure,17,Short Stop,True,False,False,False,False,2023,11,7,23,1,False,drop in bowl pressure,{},drop bowl pressure,0.0,47.0,pressure drop
2415,2606,Machine Stop,Filler,Door,Fault not listed,19,filler door sprockets jammed in the open position,17,Breakdown,True,False,False,False,False,2023,11,8,2,2,False,filler door sprockets jammed in the open position,{},filler door sprocket jam open position,0.0,25.0,door would not close 
2416,2607,Machine Stop,Filler,Main Drive,Sensor Alignment,17,craft replacing sensor for heuft,17,Breakdown,False,True,False,False,False,2023,11,8,16,2,False,craft replacing sensor for heuft,{},craft replace sensor heft,,,
2417,2608,Machine Stop,Filler,Cams,Fault not listed,51,under filled cans checking cams and rails,17,Short Stop,False,False,False,False,True,2023,11,10,9,4,False,under filled cans checking cams and rails,{},fill can check cam rail,3.0,28.0,issue with pressure valve or co2 levels
2418,2609,Machine Stop,Filler,Filling heads,Fault not listed,12,fobbing cans filling bin up after pit stop,17,Short Stop,False,False,False,False,True,2023,11,10,11,4,False,fobbing cans filling bin up after pit stop,{},fob can fill bin pit stop,3.0,28.0,issue with pressure valve or co2 levels
2419,2610,Machine Stop,Filler,Control panel,Fault not listed,6,flush came on,17,Short Stop,False,False,False,False,True,2023,11,10,16,4,False,flush came on,{},flush come,3.0,28.0,issue with pressure valve or co2 levels
2420,2611,Machine Stop,Filler,Bubble breaker,Fault not listed,25,cleaning bubble breaker due too high TPOs,17,Short Stop,False,True,False,False,False,2023,11,10,19,4,False,cleaning bubble breaker due too high tpos,{},clean bubble breaker high top,3.0,28.0,issue with pressure valve or co2 levels
2421,2612,Machine Stop,Filler,Bubble breaker,Fault not listed,18,crafts checking bubble breaker due too high TPOs,17,Breakdown,False,True,False,False,False,2023,11,10,20,4,False,crafts checking bubble breaker due too high tpos,{},craft check bubble breaker high top,3.0,28.0,issue with pressure valve or co2 levels
2422,2613,Machine Stop,Filler,Cams,Fault not listed,83,"high tpo's crafts found cam 4 cylinder leaking,crafts tightend ,weights and tpo's now ok",17,Short Stop,False,True,False,False,False,2023,11,10,21,4,False,high tpo is crafts found cam cylinder leakingcrafts tightend weights and tpo is now ok,{},high craft find cam cylinder leakingcraft tighten weight ok,3.0,28.0,issue with pressure valve or co2 levels
2423,2614,Machine Stop,Filler,Bowl pressure,Pressure Control,16,bowl pressure dropped,17,Short Stop,False,True,False,False,False,2023,11,11,3,5,True,bowl pressure dropped,{},bowl pressure drop,0.0,47.0,pressure drop
2424,2615,Machine Stop,Filler,Bowl pressure,Pressure Control,92,bowl pressure not maintaining set pressure when cans entering filler bowl,17,Short Stop,False,False,False,False,True,2023,11,11,17,5,True,bowl pressure not maintaining set pressure when cans entering filler bowl,{},bowl pressure maintain set pressure can enter filler bowl,1.0,48.0,"bowl pressure low , possibly due to damaged cans came into filler causing bowl pressure to drop and seamer crash clearing all cans out of filler"
