Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,crafts changed fibre washer on fobbing head 81,18,Breakdown,False,False,False,False,True,2021,8,1,13,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,"crafts changing fibre washer on fobbing head 82,",18,Breakdown,False,False,False,False,True,2021,8,1,15,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,crafts changing fibre washer on fobbing head 104,18,Breakdown,False,False,False,False,True,2021,8,1,15,6,True
Machine Stop,Filler,Filling heads,Fault not listed,40.0,"stopped to do daily cilt filler/seamer clean hygene,as a agreed with team leader",18,Short Stop,False,False,False,False,True,2021,8,1,17,6,True
Machine Stop,Filler,Control panel,Fault not listed,15.0,Weekly stock take leavbing gap in pasterizer,18,Short Stop,False,True,False,False,False,2021,8,1,21,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,crafts changing fibre washer on fobbing head 52,18,Breakdown,False,False,False,False,True,2021,8,4,4,2,False
Machine Stop,Filler,Channel pressure,Fault not listed,3.0,Fault gas controle.,18,Short Stop,False,False,True,False,False,2021,8,4,7,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,fobbing heads 104 and 34,18,Short Stop,True,False,False,False,False,2021,8,5,0,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),23.0,head 104 and 34 fibre washer,18,Breakdown,True,False,False,False,False,2021,8,5,0,3,False
Machine Stop,Filler,Control panel,Fault not listed,4.0,Fault gas controler x2,18,Short Stop,False,False,True,False,False,2021,8,5,7,3,False
Machine Stop,Filler,Bowl pressure,Pressure Control,163.0,Cant get pressure to ring bowl in order for it to fill. Crafts called at 09:30. (opening and closing valves and adjusting CAM leavers),18,Breakdown,False,False,True,False,False,2021,8,5,9,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,6.0,,18,Short Stop,False,False,True,False,False,2021,8,5,14,3,False
Machine Stop,Filler,Filling heads,Fault not listed,49.0,Empty cans being rejected at heuft. Dropping bowl and restarting to try sort out which head it is. Crafts called at 15:25 ( Replaced air connections on air pipes.),18,Breakdown,False,False,True,False,False,2021,8,5,15,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),21.0,head 10 fibre washer,18,Breakdown,True,False,False,False,False,2021,8,6,0,4,False
Machine Stop,Filler,Filling heads,Fault not listed,4.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,8,6,2,4,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating underfilling head,18,Short Stop,True,False,False,False,False,2021,8,6,2,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),16.0,"head 40 underfill,changed fibre washer",18,Breakdown,True,False,False,False,False,2021,8,6,3,4,False
Machine Stop,Filler,Channel pressure,Fault not listed,2.0,Fault gas controler.,18,Short Stop,False,False,True,False,False,2021,8,6,19,4,False
Machine Stop,Filler,Control panel,Fault not listed,6.0,fault gas controller,18,Short Stop,False,False,False,False,True,2021,8,9,15,0,False
Machine Stop,Filler,Filling heads,Fault not listed,6.0,ivestigating fobbing head number 104,18,Short Stop,False,True,False,False,False,2021,8,9,22,0,False
Machine Stop,Filler,In-feed scroll,In-feed scroll dirty,170.0,Extra clean needed on filler and seamer due to a poor standard.,18,Short Stop,True,False,False,False,False,2021,8,10,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),40.0,heads104 137 and16 fobbing,18,Breakdown,True,False,False,False,False,2021,8,10,18,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),18.0,"crafts replaced fibre washer on fobbing head 86,",18,Breakdown,False,False,False,False,True,2021,8,11,2,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),68.0,crafts changing complete head on faulty filling head 104.,18,Breakdown,False,False,False,False,True,2021,8,11,2,2,False
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,13.0,cans jammed in infeed scroll operator removed debri and cleaned then reset,18,Short Stop,False,False,False,False,True,2021,8,11,19,2,False
Machine Stop,Filler,In-feed scroll,Fault not listed,4.0,cans jammed in infeed scroll at angle operator removed all and reset,18,Short Stop,False,False,False,False,True,2021,8,11,23,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),19.0,"located fobbing head 82, craft replacing fibre washer",18,Short Stop,False,False,False,False,True,2021,8,12,6,3,False
Machine Stop,Filler,Control panel,Fault not listed,3.0,Fault gas controller.,18,Short Stop,False,False,True,False,False,2021,8,12,10,3,False
Machine Stop,Filler,Bowl level,Level Control,27.0,fault with buffers unable to input on data capture operator noticed tamk pressure to be reading low on A but not alarming tried to empty tank out and switch to B but then A start to alarm for min pressure so running out of B and sending beer back out of A,18,Short Stop,False,True,False,False,False,2021,8,14,9,5,True
Machine Stop,Filler,Bowl level,Level Control,29.0,fault with buffers unable to input on data capture co2 supply to buffers dropped below set point causing beer to go out of spec crafts called and adjusted valves on back wall which controll supply of co2 the beer then came back into spec,18,Breakdown,False,True,False,False,False,2021,8,14,10,5,True
Machine Stop,Filler,Channel pressure,Pressure drop,2.0,production with gas fault,18,Short Stop,False,True,False,False,False,2021,8,14,16,5,True
Machine Stop,Filler,Channel pressure,Pressure drop,15.0,Gas control fault,18,Short Stop,False,True,False,False,False,2021,8,15,7,6,True
Machine Stop,Filler,Bowl level,Level Control,10.0,fault with buffer tank CO2 supply unable to input on data capture for buffer tanks crafts called to adjust inlet pressure,18,Short Stop,False,True,False,False,False,2021,8,15,8,6,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,9.0,damaged can entered scroll got caught and damaged all other which entered operator removing all damaged,18,Short Stop,False,True,False,False,False,2021,8,15,14,6,True
Machine Stop,Filler,In-feed scroll,Fault not listed,12.0,damaged cans on scroll on start up,18,Breakdown,True,False,False,False,False,2021,8,18,12,2,False
Machine Stop,Filler,Filling heads,Fault not listed,4.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,8,18,15,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,fobbing head 82,18,Short Stop,True,False,False,False,False,2021,8,18,15,2,False
Machine Stop,Filler,Filling heads,Fault not listed,4.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,8,18,16,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,fobbing head,18,Short Stop,True,False,False,False,False,2021,8,18,18,2,False
Machine Stop,Filler,Filling heads,Fault not listed,2.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,8,19,10,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),9.0,"head 80 underfill,changed fibre washer",18,Breakdown,True,False,False,False,False,2021,8,19,10,3,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,8,19,11,3,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Gs controller fault.,18,Short Stop,False,False,True,False,False,2021,8,20,16,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,head 82,18,Short Stop,True,False,False,False,False,2021,8,21,21,5,True
Machine Stop,Filler,Bowl pressure,Pressure Control,4.0,bowl pressure dropped resulting in fobbing,18,Short Stop,False,False,True,False,False,2021,8,23,2,0,False
Machine Stop,Filler,Filling heads,Fault not listed,4.0,investigating fobbing head,18,Short Stop,False,False,True,False,False,2021,8,23,21,0,False
Machine Stop,Filler,In-feed scroll,Cans jammed,12.0,removed damaged cans from scrollk,18,Short Stop,False,False,False,False,True,2021,8,24,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,craft checking for underfilling heads due to reports of underfills,18,Short Stop,False,False,False,False,True,2021,8,24,17,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,investigating fobbing heads 7,18,Short Stop,False,True,False,False,False,2021,8,24,19,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),10.0,investingating fobbing heads/ crafts attending,18,Short Stop,False,True,False,False,False,2021,8,24,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),24.0,"fibre washers changed on heads 70,56,40,11",18,Short Stop,False,True,False,False,False,2021,8,24,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,fibre washer on head 107 needs changing but no more on site,18,Short Stop,False,True,False,False,False,2021,8,24,21,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),11.0,checking valve on filler head 78,18,Short Stop,False,True,False,False,False,2021,8,24,21,1,False
Machine Stop,Filler,Control panel,Fault not listed,4.0,Gas controller fault x2,18,Short Stop,False,True,False,False,False,2021,8,26,3,3,False
Machine Stop,Filler,Filling heads,Fault not listed,6.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,8,26,7,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,bins full cell 2 no fibrewashers to replace fobbing heads,18,Short Stop,False,False,False,False,True,2021,8,26,20,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,cell 2 bins full fibre washers need changing none in stores,18,Short Stop,False,False,False,False,True,2021,8,26,23,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,bins full cell 2 due to underfills no fibre washers available,18,Short Stop,False,False,False,False,True,2021,8,27,1,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,bins full cell 2,18,Short Stop,False,False,False,False,True,2021,8,27,2,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,cell 2 emptying bins as no fibre washers in stores,18,Short Stop,False,False,False,False,True,2021,8,27,5,4,False
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,20.0,cans damaged on scroll,18,Short Stop,True,False,False,False,False,2021,8,27,8,4,False
Machine Stop,Filler,Filling heads,Fault not listed,13.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,8,27,11,4,False
Machine Stop,Filler,Filling heads,Fault not listed,16.0,lubed up snift valve,18,Short Stop,True,False,False,False,False,2021,8,27,13,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),36.0,heads80 82  and 134 changed fibre washers,18,Breakdown,True,False,False,False,False,2021,8,27,13,4,False
Machine Stop,Filler,Centre bearing,Fault not listed,30.0,hygiene activity filler hygiene below madatory level -,18,Short Stop,False,False,False,False,True,2021,8,28,1,5,True
Machine Stop,Filler,Filling heads,Fault not listed,3.0,operator investigating fobbing head,18,Short Stop,False,False,True,False,False,2021,8,29,10,6,True
Machine Stop,Filler,Control panel,Fault not listed,10.0,production with gas fault numerous times would not reset,18,Breakdown,True,False,False,False,False,2021,8,30,1,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),33.0,"fobbing heads. Fibre washer changed on heads 134,107,106 S. Garnett",18,Breakdown,False,True,False,False,False,2021,8,31,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),44.0,"S Garnett replaced fibre washer on heads 133, 27, 74, 52",18,Breakdown,False,True,False,False,False,2021,8,31,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),47.0,S Garnett replaced fibre washer om heads 79 145 24 71,18,Short Stop,False,True,False,False,False,2021,8,31,16,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),21.0,S Garnett replaced fibre washer head 77 73 78,18,Breakdown,False,True,False,False,False,2021,8,31,17,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),35.0,"heads 85,82,78,75",18,Short Stop,True,False,False,False,False,2021,9,3,9,4,False
Machine Stop,Filler,Filling heads,Fault not listed,3.0,"stopped to investigate fobbing head,it was found to be head 134",18,Short Stop,False,False,False,False,True,2021,9,3,22,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,crafts changed fibre washer on underfilling fobbing head 134.,18,Breakdown,False,False,False,False,True,2021,9,3,22,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),25.0,"crafts changing fibre washers on fobbing heads 121,120,122",18,Breakdown,False,False,False,False,True,2021,9,3,22,4,False
Machine Stop,Filler,Lubrication issues,Fault not listed,17.0,stopped filler to check why tpos where high took another set off and they where ok,18,Short Stop,False,False,False,False,True,2021,9,4,6,5,True
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Gas controller fault.,18,Short Stop,True,False,False,False,False,2021,9,4,7,5,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,9.0,communication fault,18,Short Stop,True,False,False,False,False,2021,9,6,4,0,False
Machine Stop,Filler,Bowl level,Fault not listed,8.0,buffer tank valve tripped out,18,Short Stop,True,False,False,False,False,2021,9,6,23,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),70.0,fibre washer changed on heads 110 111 134 131,18,Breakdown,False,True,False,False,False,2021,9,7,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),21.0,fibre washer chamnged head 131 and 77,18,Breakdown,False,True,False,False,False,2021,9,7,17,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,25.0,guide rail on tappet chain loose knocking cans as they come off the filing heads causing underfills. Tightened the guide rail,18,Breakdown,False,True,False,False,False,2021,9,7,17,1,False
Machine Stop,Filler,Filling heads,Fault not listed,14.0,Heads 63 124 134 145  fobbing - checking seals etc - head 134 fobbing handed over,18,Short Stop,False,False,True,False,False,2021,9,7,19,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),73.0,Head 134 changed - purge valves checked and lubricated,18,Breakdown,False,False,True,False,False,2021,9,7,21,1,False
Machine Stop,Filler,Filling heads,Fault not listed,30.0,full rotation no beer in cans jammed seamer,18,Short Stop,False,False,True,False,False,2021,9,8,0,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),70.0,Head 134 schanged again,18,Breakdown,False,False,True,False,False,2021,9,8,0,2,False
